system_time_s,sim_time_s,latitude_deg,longitude_deg,altitude_m
0.015030622482299805,,43.67409079100517,-79.66403099535493,3657.1906759552144
1.5161890983581543,,43.67402561588695,-79.66402170705956,3610.8507950581316
1.5161890983581543,,43.67400497956235,-79.66401724624767,3597.5341844825557
1.5173535346984863,,43.674000472282366,-79.66401616054755,3594.6818821311736
1.5173535346984863,,43.673997877419154,-79.664015516979,3593.047835893581
1.5173535346984863,,43.673995268834794,-79.66401485626842,3591.410807045493
1.5183517932891846,,43.67399264677154,-79.66401417818805,3589.770829159949
1.5183517932891846,,43.673990011475574,-79.66401348251541,3588.127935566008
1.5183517932891846,,43.673988688943375,-79.66401312801398,3587.3054057359154
1.5183517932891846,,43.67398470219,-79.66401203753078,3584.8335335109764
1.5193548202514648,,43.67398269823641,-79.6640114769533,3583.595213645365
1.5193548202514648,,43.67398068737799,-79.66401090603804,3582.3553228727565
1.5193548202514648,,43.67397732090582,-79.66400993131478,3580.285384314813
1.5193548202514648,,43.67397393608491,-79.66400892727174,3578.211182494145
1.5193548202514648,,43.67397189660515,-79.66400831062228,3576.964640890005
1.520552396774292,,43.67396848353236,-79.6640072589262,3574.883746705766
1.520552396774292,,43.67396711352562,-79.66400682980347,3574.0502367602016
1.520552396774292,,43.67396298758165,-79.66400551321344,3571.5458067184645
1.520552396774292,,43.67396022403805,-79.66400461093572,3569.872975054735
1.520552396774292,,43.67395745049824,-79.6640036888384,3568.197609744127
1.5215508937835693,,43.6739560600705,-79.66400322031153,3567.358986454624
1.5215508937835693,,43.673949072822204,-79.66400080220036,3563.1566140601544
1.5215508937835693,,43.67394626223165,-79.6639997994281,3561.471415269845
1.5215508937835693,,43.67394344312567,-79.66399877617158,3559.783831888634
1.5215508937835693,,43.67394061580822,-79.66399773231791,3558.0938930127945
1.522550106048584,,43.673937780585604,-79.66399666776107,3556.4016274690916
1.522550106048584,,43.673934937766404,-79.66399558240191,3554.707063831789
1.522550106048584,,43.67393208766144,-79.66399447614836,3553.0102304255033
1.522550106048584,,43.67392923058365,-79.66399334891534,3551.3111553251915
1.522550106048584,,43.67392708338877,-79.66399248967558,3550.0353946231
1.522550106048584,,43.673924214867434,-79.66399132554508,3548.3324633660627
1.522550106048584,,43.67392134024384,-79.66399014023801,3546.6273662991002
1.524085521697998,,43.673918459837964,-79.66398893369629,3544.9201305538654
1.524085521697998,,43.67391557397137,-79.66398770586912,3543.210782995343
1.524085521697998,,43.673912682967185,-79.66398645671318,3541.499350233184
1.5246334075927734,,43.673909787149945,-79.66398518619252,3539.7858586288057
1.5246334075927734,,43.67390688684559,-79.66398389427877,3538.070334276945
1.5246334075927734,,43.67390398238123,-79.66398258095096,3536.352803025521
1.5246334075927734,,43.67390107408517,-79.66398124619583,3534.633290457196
1.5246334075927734,,43.673898162286676,-79.66397989000775,3532.9118219078127
1.5256397724151611,,43.67389524731595,-79.66397851238865,3531.18842245079
1.5256397724151611,,43.67389232950404,-79.66397711334828,3529.463116901385
1.5256397724151611,,43.67388940918265,-79.66397569290412,3527.7359298237757
1.5256397724151611,,43.67388648668411,-79.66397425108138,3526.0068855168847
1.5256397724151611,,43.67388356234127,-79.66397278791317,3524.2760080328158
1.5256397724151611,,43.673880636487254,-79.6639713034404,3522.543321162667
1.5266847610473633,,43.67387770945561,-79.6639697977119,3520.808848439373
1.5266847610473633,,43.67387478157989,-79.66396827078432,3519.0726131490455
1.5266847610473633,,43.67387185319378,-79.66396672272235,3517.3346383125418
1.5266847610473633,,43.67387038891359,-79.66396594078834,3516.46500569191
1.5266847610473633,,43.67386599622463,-79.66396356349344,3513.8535608701914
1.527669906616211,,43.67386306830807,-79.66396195249563,3512.1105030492677
1.527669906616211,,43.673860141213986,-79.66396032070162,3510.365795242079
1.527669906616211,,43.67384261447266,-79.66395009962024,3499.8641062973497
1.527669906616211,,43.673839702399,-79.6639483256264,3498.108446152727
1.527669906616211,,43.67383679379986,-79.66394653190758,3496.3513009538524
1.5286815166473389,,43.67383388900762,-79.66394471863788,3494.5926896802816
1.5286815166473389,,43.673830988349465,-79.66394288599818,3492.832631447745
1.5286815166473389,,43.67382809214329,-79.66394103417768,3491.0711443478162
1.5286815166473389,,43.673825200668944,-79.66393916337746,3489.3082407328207
1.5286815166473389,,43.67382231422439,-79.66393727379864,3487.543936722619
1.5296406745910645,,43.673819433122844,-79.66393536564571,3485.778251276901
1.5296406745910645,,43.67381655767906,-79.66393343912956,3484.0112036702667
1.5296406745910645,,43.673813688206835,-79.66393149446832,3482.2428130070934
1.5296406745910645,,43.67381082501835,-79.66392953188745,3480.4730981066427
1.5296406745910645,,43.67380796842415,-79.66392755161978,3478.702077503055
1.5306401252746582,,43.67380440742476,-79.66392505177978,3476.4864933643653
1.5306401252746582,,43.67380156679358,-79.66392303260649,3474.712601158917
1.5306401252746582,,43.67379873375284,-79.66392099655427,3472.9374614202484
1.5306401252746582,,43.67379590860461,-79.66391894388752,3471.1610914271305
1.5306401252746582,,43.673793091648626,-79.66391687487803,3469.383508167538
1.5316417217254639,,43.67379028318218,-79.66391478980488,3467.604728342915
1.5316417217254639,,43.67378748349994,-79.66391268895471,3465.824768383765
1.5316417217254639,,43.67378469289393,-79.66391057262136,3464.043644434058
1.5316417217254639,,43.673781911653315,-79.66390844110606,3462.261372362576
1.5316417217254639,,43.67377914006428,-79.66390629471731,3460.4779677714214
1.5326411724090576,,43.673776378409926,-79.6639041337709,3458.693445991762
1.5326411724090576,,43.673773626970146,-79.66390195858986,3456.907822093762
1.5326411724090576,,43.673770886006835,-79.66389976949571,3455.121110802889
1.5326411724090576,,43.67376815572601,-79.66389756678169,3453.333326872966
1.5326411724090576,,43.67376679465897,-79.6638964604118,3452.4390374682134
1.5326411724090576,,43.67376340410115,-79.66389368018594,3450.2021697799846
1.5326411724090576,,43.67376070434901,-79.66389144163477,3448.411513607363
1.5341479778289795,,43.67375801612966,-79.66388919067467,3446.619839671823
1.5341479778289795,,43.67375467241857,-79.66388636004856,3444.378836769228
1.5341479778289795,,43.67375201097121,-79.66388408243346,3442.584922408275
1.5341479778289795,,43.67374936177853,-79.66388179354642,3440.7900337855804
1.5341479778289795,,43.67374738305429,-79.66388006970074,3439.443235768894
1.5351550579071045,,43.673744755818525,-79.66387776196629,3437.6466718557535
1.5351550579071045,,43.67374214142865,-79.6638754440103,3435.849161137404
1.5351550579071045,,43.67373954010051,-79.6638731162406,3434.050712533395
1.5351550579071045,,43.67373695203863,-79.66387077905779,3432.2513368172476
1.5351550579071045,,43.673721712809744,-79.6638565807672,3421.4362548953245
1.536156415939331,,43.673719222780534,-79.66385418899917,3419.6307078760447
1.536156415939331,,43.673716131038304,-79.66385119078132,3417.3726041228488
1.536156415939331,,43.67371184248956,-79.66384697955112,3414.209138266363
1.536156415939331,,43.673709413086584,-79.66384456683197,3412.400350895335
1.5371551513671875,,43.67370699923167,-79.66384215005407,3410.5907813035187
1.5371551513671875,,43.673704601014165,-79.66383972962052,3408.7804406630053
1.5371551513671875,,43.67370221851592,-79.66383730593145,3406.969340511861
1.5371551513671875,,43.67369985181318,-79.66383487938712,3405.1574925016293
1.5371551513671875,,43.673697500977944,-79.66383245039012,3403.344908479607
1.5381557941436768,,43.67368598703485,-79.66382028291186,3394.271365874952
1.5381557941436768,,43.67368373268341,-79.66381784788526,3392.454608775095
