system_time_s,sim_time_s,latitude_deg,longitude_deg,altitude_m
0.019044160842895508,,43.674108049326186,-79.66405372285459,3659.0831807796053
0.019044160842895508,,43.67410642268546,-79.6640541041404,3657.60901862141
0.020052433013916016,,43.67410477855262,-79.66405449325073,3656.1305006076363
0.020052433013916016,,43.674103116826664,-79.66405489002001,3654.6476645951143
0.020052433013916016,,43.67410143740697,-79.66405529427645,3653.1605482108776
0.02105426788330078,,43.67409974019354,-79.66405570584227,3651.669188874855
0.02105426788330078,,43.67409802508731,-79.66405612453393,3650.1736237771847
0.02105426788330078,,43.674096291990175,-79.66405655016239,3648.6738899122497
0.022053956985473633,,43.67409454080567,-79.66405698253607,3647.170024067333
0.028141498565673828,,43.67409277145375,-79.66405742153823,3645.662062924752
0.028141498565673828,,43.67409098385842,-79.66405786708471,3644.150043529963
0.028141498565673828,,43.67408917792809,-79.66405831904162,3642.634002553932
0.028141498565673828,,43.67408826805637,-79.66405854737255,3641.8744852439686
0.028141498565673828,,43.67408551066122,-79.66405924148782,3639.5899986737686
0.028141498565673828,,43.67408364911832,-79.66405971157323,3638.0621054575195
0.028141498565673828,,43.674081768832636,-79.66406018727737,3636.5303305563834
0.029143095016479492,,43.67407986970379,-79.66406066837291,3634.994708132007
0.029143095016479492,,43.67407795163389,-79.66406115462608,3633.455272134679
0.029143095016479492,,43.674076014527714,-79.6640616457975,3631.9120563260285
0.029143095016479492,,43.67407405829296,-79.66406214164263,3630.3650942932118
0.029143095016479492,,43.6740720828404,-79.66406264191221,3628.8144194531683
0.029143095016479492,,43.674070088084,-79.66406314635238,3627.2600650611234
0.029143095016479492,,43.67406807394095,-79.66406365470505,3625.7020642176926
0.030147314071655273,,43.674066040331816,-79.66406416670782,3624.140449856108
0.030147314071655273,,43.67406398718054,-79.66406468209426,3622.5752547620755
0.030147314071655273,,43.67406191441456,-79.66406520059395,3621.0065115596
0.030147314071655273,,43.674059821964846,-79.66406572193267,3619.434252716645
0.030147314071655273,,43.674057709765975,-79.66406624583236,3617.8585105423076
0.030147314071655273,,43.67405557775619,-79.66406677201134,3616.2793171924864
0.030147314071655273,,43.67405342587742,-79.66406730018427,3614.696704655701
0.03114795684814453,,43.67405125407541,-79.66406783006241,3613.110704777199
0.03114795684814453,,43.67404906229949,-79.66406836134956,3611.521349024913
0.03114795684814453,,43.67404685050258,-79.66406889373431,3609.9286682057545
0.03114795684814453,,43.674044618641894,-79.66406942690607,3608.3326932245104
0.03114795684814453,,43.67404236667882,-79.66406996055588,3606.7334550342025
0.03114795684814453,,43.67401626131707,-79.66407577246989,3588.9352384625795
0.03114795684814453,,43.67401439217146,-79.66407615882507,3587.708496032225
0.0321497917175293,,43.67401125164747,-79.66407679815464,3585.660330518616
0.0321497917175293,,43.67400871649868,-79.66407730510373,3584.018595150061
0.0321497917175293,,43.674006161175114,-79.664077807675,3582.3740434047186
0.0321497917175293,,43.67400358571033,-79.66407830553071,3580.7267031433003
0.0321497917175293,,43.674000990141444,-79.66407879833001,3579.0766027400127
0.033150434494018555,,43.67399837450963,-79.66407928573066,3577.4237706314793
0.033150434494018555,,43.67399573886055,-79.66407976738951,3575.768235153609
0.033150434494018555,,43.67399308324451,-79.66408024296257,3574.1100244720956
0.033150434494018555,,43.673990407716445,-79.6640807121051,3572.4491665795717
0.033150434494018555,,43.673987712335965,-79.66408117447173,3570.7856892729224
0.033150434494018555,,43.67398499716744,-79.6640816297163,3569.1196201646303
0.033150434494018555,,43.67398226228005,-79.66408207749231,3567.4509866856056
0.03415083885192871,,43.6739795077477,-79.66408251745266,3565.7798160695947
0.03415083885192871,,43.67397673364912,-79.66408294925013,3564.1061353744476
0.03415083885192871,,43.67397323863868,-79.66408347698867,3562.01054560008
0.03415083885192871,,43.67397042082891,-79.66408388914948,3560.3313151812686
0.03415083885192871,,43.67396758374224,-79.66408429201857,3558.649661302497
0.03415083885192871,,43.673964727478044,-79.66408468524867,3556.9656102286795
0.03415083885192871,,43.67396185214483,-79.66408506848019,3555.2791879169217
0.035149574279785156,,43.67395895785871,-79.66408544134867,3553.5904199640277
0.035149574279785156,,43.673956044738475,-79.66408580350087,3551.8993318604207
0.035149574279785156,,43.67395311290631,-79.66408615459008,3550.205949032687
0.035149574279785156,,43.6739501624884,-79.66408649427342,3548.5102968166316
0.035149574279785156,,43.67394719361529,-79.66408682221046,3546.812400406214
0.035149574279785156,,43.673944206422064,-79.66408713806273,3545.112284833679
0.035149574279785156,,43.673941201048464,-79.66408744149321,3543.409974953968
0.036150217056274414,,43.67393969158902,-79.66408758844545,3542.558004870873
0.036150217056274414,,43.67393665921734,-79.66408787261507,3540.852449745092
0.036150217056274414,,43.673932077314106,-79.66408827390869,3538.29012546077
0.036150217056274414,,43.67393054119942,-79.66408840085161,3537.434965006243
0.036150217056274414,,43.67392668182487,-79.66408870289665,3535.2947902722194
0.036150217056274414,,43.673925130494545,-79.6640888174825,3534.4378187421257
0.037149667739868164,,43.67392045079123,-79.66408913934413,3531.863851292566
0.037149667739868164,,43.673917309782,-79.66408933526859,3530.145358231219
0.037657737731933594,,43.67391415201803,-79.66408951589946,3528.4248804743233
0.037657737731933594,,43.67391097768521,-79.6640896809193,3526.7024410696667
0.037657737731933594,,43.67390778697425,-79.66408983001332,3524.978062880624
0.037657737731933594,,43.673904580080396,-79.66408996286962,3523.251768590423
0.037657737731933594,,43.67390135720355,-79.66409007917925,3521.5235806993096
0.038666486740112305,,43.67389811854812,-79.66409017863627,3519.7935215188695
0.038666486740112305,,43.67389486432314,-79.66409026093811,3518.061613181958
0.038666486740112305,,43.67389159474212,-79.66409032578545,3516.3278776412812
0.038666486740112305,,43.67388831002308,-79.66409037288251,3514.592336666561
0.038666486740112305,,43.67388501038843,-79.66409040193693,3512.8550118303497
0.038666486740112305,,43.673881696065074,-79.6640904126593,3511.1159244824953
0.039673805236816406,,43.673878367284196,-79.66409040476415,3509.3750958026285
0.039673805236816406,,43.67387502428117,-79.66409037797015,3507.632546818598
0.039673805236816406,,43.67387166729524,-79.6640903320017,3505.888298129872
0.039673805236816406,,43.67386829656835,-79.66409026659257,3504.1423693784295
0.039673805236816406,,43.67386491234718,-79.6640901814773,3502.394780584993
0.039673805236816406,,43.67386151488292,-79.66409007639324,3500.6455519362457
0.039673805236816406,,43.6738581044309,-79.66408995108155,3498.894703489793
0.04067349433898926,,43.67385468125042,-79.66408980528816,3497.1422551358523
0.04067349433898926,,43.67385124560473,-79.66408963876358,3495.3882265887546
0.04067349433898926,,43.673847797761056,-79.66408945126321,3493.632637369911
0.04067349433898926,,43.67384433799041,-79.66408924254743,3491.875506819171
0.04067349433898926,,43.67384086656757,-79.66408901238171,3490.1168540990643
0.04067349433898926,,43.673837383771136,-79.6640887605367,3488.356698182052
0.04167366027832031,,43.67383388988324,-79.6640884867884,3486.595057859022
0.04167366027832031,,43.67383038518981,-79.6640881909182,3484.8319517492273
0.04167366027832031,,43.67382686998017,-79.66408787271311,3483.067398280423
0.04167366027832031,,43.67382334454719,-79.66408753196576,3481.301415704473
0.04167366027832031,,43.673819809187194,-79.66408716847458,3479.5340220987628
0.04167366027832031,,43.67381626419975,-79.66408678204387,3477.7652353577
0.04167366027832031,,43.67381270988777,-79.6640863724839,3475.995073196953
0.04267406463623047,,43.67380914655738,-79.66408593961111,3474.223553159141
0.04267406463623047,,43.67380557451783,-79.66408548324806,3472.450692612404
0.04267406463623047,,43.673801994080435,-79.66408500322453,3470.6765088681464
0.04267406463623047,,43.67379840554479,-79.66408449939067,3468.9010197455877
0.04267406463623047,,43.673794809210854,-79.66408397160417,3467.1242431448054
0.04267406463623047,,43.6737912053924,-79.66408341972343,3465.346195931793
0.043671369552612305,,43.673787594413426,-79.6640828436168,3463.5668933838315
0.043671369552612305,,43.67378578634191,-79.664082546438,3462.676776378086
0.043671369552612305,,43.67377944524629,-79.66408145813668,3459.558957253424
0.04467487335205078,,43.673775813290895,-79.66408080242863,3457.7756881410733
0.04467487335205078,,43.67377217559531,-79.66408012198629,3455.991233549366
0.04467487335205078,,43.67376853249735,-79.66407941671014,3454.2056094591608
0.04467487335205078,,43.67376488433585,-79.66407868650853,3452.418831601659
0.04567241668701172,,43.67376123145243,-79.66407793129603,3450.630915742106
0.04567241668701172,,43.67375757419069,-79.66407715099456,3448.841877508153
0.04567241668701172,,43.673754828578765,-79.66407654926103,3447.499371580314
0.04567241668701172,,43.673746579595495,-79.66407465888737,3443.4681826675237
0.04717731475830078,,43.67374290828759,-79.66407377759985,3441.674808124418
0.04717731475830078,,43.673739234341674,-79.66407287094748,3439.880386781947
0.04717731475830078,,43.673735558109485,-79.66407193889866,3438.084933213819
0.04717731475830078,,43.673731879943695,-79.6640709814296,3436.2884618433827
0.04818391799926758,,43.673730040246156,-79.66407049315724,3435.3898489403023
0.04818391799926758,,43.673725439564706,-79.66406924464833,3433.1422306252366
